shuttle_id,review_scores_rating,review_scores_comfort,review_scores_amenities,review_scores_trip,review_scores_crew,review_scores_location,review_scores_price,number_of_reviews,reviews_per_month
10145,99.0,10.0,10.0,10.0,10.0,10.0,10.0,49,0.74
70741,,,,,,,,0,
65850,94.0,9.0,9.0,10.0,10.0,9.0,9.0,185,1.99
46666,92.0,10.0,9.0,10.0,10.0,10.0,9.0,12,0.2
56191,93.0,9.0,10.0,10.0,9.0,9.0,9.0,25,0.27
37906,92.0,9.0,9.0,9.0,10.0,9.0,9.0,5,0.06
14915,95.0,9.0,10.0,10.0,10.0,9.0,9.0,299,3.22
17752,98.0,10.0,10.0,10.0,10.0,9.0,10.0,61,1.22
41943,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.73
68811,96.0,10.0,10.0,10.0,10.0,9.0,9.0,372,4.0
26044,91.0,9.0,9.0,10.0,10.0,10.0,9.0,92,2.51
29121,95.0,10.0,9.0,10.0,10.0,9.0,9.0,73,0.83
66904,,,,,,,,0,
37365,94.0,10.0,9.0,10.0,10.0,10.0,9.0,167,1.87
45810,,,,,,,,0,
61429,20.0,4.0,2.0,8.0,8.0,8.0,2.0,3,0.37
56325,99.0,10.0,10.0,10.0,10.0,9.0,10.0,31,0.42
48376,,,,,,,,0,
25335,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.07
11371,93.0,9.0,9.0,10.0,10.0,10.0,9.0,42,0.83
19134,93.0,9.0,9.0,10.0,10.0,9.0,9.0,76,0.85
39938,100.0,10.0,10.0,10.0,10.0,9.0,10.0,8,0.09
21531,99.0,10.0,10.0,10.0,10.0,10.0,10.0,63,4.22
55681,89.0,9.0,9.0,10.0,10.0,10.0,9.0,11,0.23
12572,94.0,10.0,10.0,10.0,10.0,9.0,9.0,56,0.76
76195,88.0,9.0,8.0,9.0,10.0,10.0,9.0,311,3.43
56080,100.0,10.0,10.0,10.0,10.0,10.0,10.0,26,1.07
42762,97.0,10.0,10.0,10.0,10.0,10.0,10.0,183,2.02
6581,91.0,9.0,10.0,9.0,9.0,9.0,9.0,165,1.82
28956,,,,,,,,0,
66637,94.0,9.0,9.0,9.0,10.0,9.0,10.0,13,0.14
66614,93.0,9.0,9.0,9.0,9.0,10.0,9.0,15,0.18
16886,91.0,10.0,9.0,10.0,10.0,10.0,9.0,96,1.1
42451,96.0,10.0,10.0,10.0,10.0,10.0,9.0,163,2.04
51751,97.0,10.0,9.0,10.0,10.0,9.0,9.0,41,0.66
23175,94.0,10.0,10.0,10.0,9.0,9.0,10.0,17,0.19
45008,93.0,10.0,10.0,10.0,10.0,10.0,9.0,13,0.14
16992,97.0,10.0,10.0,10.0,10.0,10.0,10.0,21,2.76
13647,,,,,,,,0,
16137,96.0,9.0,9.0,10.0,10.0,9.0,9.0,65,0.71
60607,,,,,,,,0,
55840,97.0,10.0,10.0,10.0,10.0,9.0,9.0,7,0.08
7352,98.0,10.0,10.0,10.0,10.0,9.0,10.0,242,2.63
15564,,,,,,,,0,
34507,97.0,10.0,10.0,10.0,10.0,9.0,9.0,31,0.35
54844,94.0,10.0,9.0,10.0,10.0,9.0,9.0,74,1.05
35473,89.0,9.0,9.0,10.0,10.0,9.0,9.0,91,1.33
65830,100.0,10.0,10.0,10.0,10.0,10.0,10.0,5,0.06
10638,92.0,9.0,9.0,9.0,10.0,9.0,9.0,26,0.33
72379,92.0,9.0,9.0,10.0,10.0,10.0,9.0,62,0.91
44042,97.0,10.0,10.0,10.0,10.0,9.0,10.0,95,1.04
22762,84.0,9.0,8.0,9.0,9.0,9.0,9.0,42,1.31
18202,95.0,10.0,10.0,10.0,10.0,9.0,10.0,100,1.15
11822,95.0,10.0,10.0,10.0,10.0,9.0,10.0,4,0.1
46547,91.0,10.0,9.0,10.0,10.0,8.0,9.0,73,0.79
39023,90.0,10.0,7.0,9.0,9.0,8.0,10.0,3,0.03
39325,90.0,9.0,9.0,9.0,9.0,9.0,9.0,27,0.3
8804,98.0,10.0,10.0,10.0,10.0,10.0,10.0,303,3.29
28001,98.0,10.0,10.0,10.0,10.0,9.0,10.0,26,0.35
36913,,,,,,,,0,
39975,95.0,10.0,9.0,10.0,10.0,9.0,10.0,144,1.61
11802,97.0,10.0,9.0,10.0,10.0,10.0,10.0,65,0.71
74388,96.0,10.0,10.0,10.0,10.0,10.0,9.0,426,4.65
32943,98.0,10.0,10.0,10.0,10.0,10.0,10.0,371,4.1
871,92.0,10.0,9.0,10.0,10.0,9.0,9.0,347,3.83
11537,80.0,9.0,9.0,10.0,9.0,9.0,9.0,7,0.2
58486,60.0,9.0,8.0,8.0,8.0,9.0,7.0,3,0.03
47087,,,,,,,,0,
11014,98.0,10.0,10.0,10.0,10.0,9.0,10.0,16,0.24
33417,96.0,10.0,10.0,9.0,10.0,9.0,9.0,46,0.55
14259,91.0,9.0,9.0,10.0,10.0,10.0,9.0,202,2.2
63191,100.0,10.0,10.0,10.0,10.0,10.0,9.0,10,0.21
57247,89.0,9.0,9.0,10.0,10.0,10.0,9.0,28,0.73
73799,96.0,10.0,9.0,10.0,10.0,9.0,10.0,5,1.47
59101,98.0,10.0,10.0,10.0,10.0,10.0,10.0,186,2.06
27878,,,,,,,,0,
4755,100.0,10.0,10.0,10.0,10.0,9.0,9.0,5,0.69
5792,95.0,10.0,10.0,10.0,10.0,9.0,10.0,94,1.06
18818,98.0,10.0,10.0,10.0,10.0,10.0,10.0,201,2.23
38941,94.0,10.0,10.0,10.0,10.0,10.0,9.0,42,0.57
28718,91.0,9.0,9.0,10.0,10.0,10.0,9.0,49,0.86
41603,93.0,9.0,10.0,10.0,10.0,9.0,9.0,29,0.33
34374,99.0,10.0,10.0,10.0,10.0,10.0,9.0,71,0.79
50365,93.0,9.0,9.0,10.0,10.0,9.0,8.0,3,0.18
39519,94.0,9.0,9.0,10.0,10.0,10.0,9.0,16,0.33
53733,92.0,10.0,10.0,9.0,9.0,9.0,9.0,38,0.44
258,95.0,9.0,9.0,10.0,10.0,9.0,10.0,87,0.97
5637,87.0,9.0,9.0,9.0,9.0,9.0,9.0,25,0.34
35038,88.0,9.0,8.0,9.0,9.0,7.0,8.0,8,0.15
23951,97.0,10.0,10.0,10.0,10.0,9.0,10.0,34,0.93
66246,96.0,10.0,9.0,10.0,10.0,9.0,9.0,6,0.07
75783,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.03
50239,96.0,10.0,9.0,10.0,10.0,9.0,10.0,141,1.59
2990,95.0,9.0,9.0,10.0,10.0,10.0,9.0,25,0.28
64982,97.0,10.0,9.0,10.0,10.0,9.0,9.0,168,2.11
20340,94.0,9.0,10.0,10.0,10.0,10.0,9.0,134,1.49
7653,94.0,10.0,10.0,10.0,10.0,9.0,9.0,70,0.8
12529,93.0,10.0,9.0,9.0,10.0,8.0,9.0,69,0.77
8358,95.0,10.0,9.0,10.0,10.0,9.0,9.0,135,1.52
67969,92.0,9.0,9.0,10.0,10.0,9.0,9.0,37,0.41
24026,89.0,10.0,10.0,8.0,8.0,10.0,8.0,1,0.02
69229,93.0,10.0,9.0,10.0,10.0,10.0,9.0,134,1.54
23176,90.0,8.0,7.0,10.0,10.0,10.0,9.0,3,2.25
51740,97.0,10.0,10.0,10.0,10.0,10.0,10.0,135,1.52
54779,100.0,9.0,9.0,10.0,10.0,9.0,10.0,4,0.04
66176,99.0,10.0,10.0,10.0,10.0,10.0,10.0,125,1.4
74286,95.0,10.0,10.0,10.0,10.0,9.0,9.0,29,0.35
12148,98.0,10.0,10.0,10.0,10.0,10.0,10.0,95,1.5
63641,95.0,10.0,10.0,10.0,10.0,10.0,10.0,17,0.2
39538,,,,,,,,0,
3295,93.0,10.0,10.0,9.0,10.0,10.0,9.0,140,1.59
13127,83.0,8.0,8.0,8.0,9.0,9.0,8.0,47,0.54
40515,97.0,10.0,9.0,9.0,10.0,10.0,9.0,64,0.73
47990,83.0,8.0,8.0,10.0,10.0,9.0,8.0,143,1.96
45692,91.0,9.0,10.0,10.0,10.0,8.0,9.0,15,0.28
65673,100.0,10.0,10.0,10.0,10.0,10.0,10.0,7,0.4
15000,97.0,10.0,10.0,10.0,10.0,9.0,10.0,141,1.6
48747,97.0,10.0,9.0,10.0,10.0,9.0,10.0,21,0.3
43966,85.0,9.0,9.0,10.0,10.0,9.0,9.0,4,0.13
20081,96.0,10.0,10.0,10.0,10.0,10.0,10.0,141,1.72
328,100.0,10.0,10.0,10.0,10.0,10.0,8.0,1,0.08
47138,86.0,8.0,9.0,9.0,10.0,9.0,9.0,22,0.33
45446,93.0,9.0,9.0,9.0,9.0,9.0,9.0,236,2.66
71902,100.0,10.0,10.0,10.0,10.0,10.0,8.0,1,0.26
18155,99.0,10.0,10.0,10.0,10.0,10.0,10.0,134,1.51
57609,97.0,10.0,10.0,10.0,10.0,9.0,10.0,18,0.34
58876,70.0,9.0,9.0,10.0,10.0,9.0,7.0,5,0.06
24706,100.0,10.0,10.0,6.0,10.0,8.0,10.0,1,0.01
70604,96.0,10.0,9.0,9.0,10.0,9.0,9.0,18,0.21
26742,94.0,9.0,10.0,10.0,10.0,9.0,9.0,18,0.94
26471,,,,,,,,0,
5108,100.0,10.0,10.0,10.0,10.0,8.0,10.0,1,0.01
49800,95.0,10.0,10.0,10.0,10.0,10.0,10.0,142,1.61
22234,73.0,7.0,9.0,9.0,9.0,9.0,8.0,7,0.1
13131,95.0,10.0,9.0,10.0,10.0,10.0,9.0,82,0.97
2665,91.0,10.0,8.0,9.0,10.0,8.0,9.0,20,0.23
21879,95.0,10.0,9.0,10.0,10.0,9.0,9.0,173,2.16
76521,90.0,9.0,9.0,9.0,10.0,8.0,9.0,87,1.16
50684,86.0,9.0,9.0,10.0,9.0,9.0,9.0,12,0.14
45010,85.0,9.0,8.0,9.0,9.0,10.0,9.0,244,2.75
16340,94.0,9.0,9.0,10.0,10.0,10.0,9.0,42,0.49
27079,89.0,9.0,9.0,10.0,10.0,8.0,9.0,46,0.52
46579,97.0,10.0,10.0,10.0,10.0,10.0,10.0,52,0.6
38152,94.0,9.0,9.0,10.0,10.0,9.0,9.0,22,0.25
41203,83.0,8.0,8.0,8.0,8.0,9.0,9.0,20,0.29
17610,94.0,9.0,10.0,10.0,10.0,9.0,9.0,63,0.73
7917,,,,,,,,0,
22280,100.0,8.0,10.0,10.0,10.0,10.0,9.0,9,0.1
65964,,,,,,,,0,
65980,95.0,10.0,10.0,10.0,10.0,9.0,10.0,179,2.09
68535,90.0,9.0,10.0,10.0,10.0,10.0,9.0,12,0.31
14024,89.0,9.0,8.0,10.0,9.0,10.0,9.0,365,4.67
6684,87.0,9.0,8.0,9.0,10.0,9.0,9.0,30,0.35
70441,97.0,10.0,10.0,10.0,10.0,9.0,10.0,148,1.7
17455,,,,,,,,0,
10850,98.0,10.0,10.0,9.0,10.0,10.0,10.0,8,0.09
50779,96.0,10.0,10.0,10.0,10.0,9.0,10.0,123,1.4
31569,88.0,9.0,9.0,9.0,9.0,9.0,9.0,193,2.27
58669,88.0,9.0,9.0,9.0,9.0,9.0,9.0,123,1.41
73070,98.0,10.0,10.0,10.0,10.0,9.0,10.0,65,0.75
9147,,,,,,,,0,
76975,94.0,10.0,10.0,10.0,10.0,10.0,10.0,49,0.68
70032,88.0,9.0,9.0,9.0,9.0,8.0,8.0,22,0.43
25631,97.0,10.0,10.0,10.0,10.0,10.0,10.0,253,2.9
17713,,,,,,,,0,
61591,90.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.05
73895,98.0,10.0,10.0,10.0,10.0,9.0,10.0,57,0.65
13839,100.0,10.0,10.0,10.0,8.0,10.0,10.0,2,0.02
71557,97.0,10.0,9.0,10.0,10.0,9.0,9.0,33,0.41
47092,95.0,10.0,10.0,10.0,10.0,9.0,9.0,275,3.19
26087,99.0,10.0,9.0,10.0,10.0,10.0,10.0,33,0.38
12881,96.0,10.0,10.0,10.0,10.0,9.0,10.0,220,2.55
36890,95.0,9.0,9.0,10.0,10.0,10.0,9.0,207,2.37
10191,96.0,10.0,10.0,10.0,10.0,10.0,10.0,146,1.67
32376,92.0,10.0,10.0,9.0,9.0,10.0,9.0,431,5.0
35048,93.0,10.0,9.0,9.0,10.0,10.0,9.0,46,0.53
77029,94.0,10.0,9.0,10.0,10.0,10.0,9.0,108,1.34
22433,88.0,9.0,9.0,10.0,10.0,9.0,9.0,17,0.2
14272,97.0,10.0,10.0,10.0,10.0,10.0,9.0,176,2.03
40191,94.0,9.0,10.0,10.0,10.0,9.0,9.0,91,1.05
10602,92.0,10.0,10.0,10.0,10.0,10.0,10.0,5,0.07
6062,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.01
9155,94.0,9.0,9.0,10.0,10.0,9.0,9.0,107,1.33
57334,96.0,10.0,9.0,10.0,10.0,10.0,10.0,28,0.33
38914,,,,,,,,0,
35680,96.0,10.0,10.0,10.0,10.0,9.0,10.0,53,0.61
2266,98.0,10.0,10.0,10.0,10.0,9.0,10.0,21,0.25
35341,96.0,9.0,10.0,10.0,10.0,9.0,10.0,11,0.17
14979,94.0,10.0,9.0,10.0,10.0,10.0,10.0,123,1.48
7784,90.0,9.0,9.0,9.0,10.0,9.0,9.0,244,3.47
50332,94.0,9.0,9.0,10.0,10.0,9.0,10.0,130,1.74
62819,,,,,,,,0,
24650,91.0,9.0,9.0,9.0,9.0,8.0,9.0,29,0.35
45910,80.0,10.0,8.0,4.0,10.0,10.0,8.0,2,0.04
70003,86.0,9.0,8.0,10.0,10.0,8.0,9.0,14,0.17
42010,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.03
40761,82.0,9.0,8.0,9.0,10.0,9.0,8.0,134,1.56
21579,88.0,9.0,9.0,9.0,9.0,9.0,9.0,77,1.15
33806,88.0,9.0,9.0,9.0,9.0,10.0,9.0,53,1.18
51621,85.0,9.0,9.0,9.0,9.0,9.0,8.0,87,2.84
70388,88.0,9.0,8.0,9.0,9.0,9.0,8.0,9,0.14
46814,89.0,9.0,9.0,10.0,10.0,9.0,9.0,134,2.64
62092,,,,,,,,0,
40270,93.0,10.0,9.0,10.0,10.0,9.0,9.0,40,0.48
5332,,,,,,,,0,
8691,89.0,9.0,9.0,9.0,9.0,9.0,9.0,38,0.47
30384,97.0,10.0,10.0,10.0,10.0,9.0,9.0,18,0.64
33196,94.0,10.0,10.0,10.0,10.0,9.0,10.0,237,2.75
66171,90.0,9.0,8.0,9.0,9.0,9.0,8.0,5,0.12
53116,,,,,,,,0,
65916,95.0,9.0,10.0,10.0,10.0,9.0,9.0,42,1.02
26728,97.0,10.0,10.0,10.0,10.0,10.0,10.0,14,0.16
51823,99.0,10.0,10.0,10.0,10.0,9.0,10.0,41,0.5
29717,,,,,,,,0,
76403,96.0,10.0,10.0,10.0,10.0,9.0,10.0,11,0.13
53656,88.0,9.0,8.0,10.0,9.0,9.0,9.0,9,0.19
50190,,,,,,,,0,
15804,89.0,9.0,9.0,9.0,9.0,10.0,9.0,190,2.21
18767,95.0,10.0,10.0,10.0,10.0,10.0,9.0,125,1.89
49707,93.0,10.0,9.0,10.0,10.0,10.0,9.0,235,2.73
48391,88.0,9.0,9.0,9.0,9.0,9.0,9.0,120,1.45
53724,86.0,9.0,8.0,9.0,9.0,8.0,8.0,19,0.22
70709,97.0,10.0,10.0,10.0,9.0,9.0,10.0,19,0.35
37568,100.0,10.0,10.0,10.0,10.0,9.0,9.0,2,0.07
30716,90.0,9.0,9.0,10.0,9.0,8.0,9.0,14,0.25
69779,91.0,9.0,9.0,9.0,9.0,8.0,9.0,11,0.27
38097,91.0,9.0,9.0,10.0,9.0,8.0,9.0,8,0.11
50543,80.0,9.0,8.0,10.0,10.0,9.0,9.0,4,0.29
28073,50.0,6.0,5.0,6.0,6.0,8.0,7.0,2,0.37
66840,95.0,10.0,10.0,10.0,9.0,9.0,9.0,8,0.13
65376,98.0,9.0,9.0,10.0,10.0,9.0,10.0,11,0.24
62332,92.0,10.0,10.0,10.0,10.0,9.0,10.0,12,0.14
56396,98.0,10.0,10.0,10.0,10.0,10.0,10.0,471,5.49
30465,87.0,8.0,7.0,8.0,9.0,9.0,9.0,12,0.14
55579,93.0,9.0,10.0,9.0,10.0,10.0,9.0,390,4.58
43897,96.0,10.0,10.0,9.0,10.0,10.0,9.0,77,1.0
22950,89.0,9.0,8.0,9.0,9.0,9.0,8.0,19,0.23
28853,97.0,10.0,10.0,10.0,10.0,9.0,10.0,43,0.5
17836,96.0,10.0,10.0,10.0,10.0,9.0,10.0,81,1.34
62664,,,,,,,,0,
47452,90.0,9.0,10.0,10.0,10.0,10.0,9.0,27,0.41
32449,83.0,8.0,9.0,9.0,9.0,8.0,8.0,7,0.11
65545,90.0,9.0,9.0,9.0,10.0,9.0,9.0,104,2.3
57492,97.0,10.0,9.0,10.0,10.0,9.0,10.0,8,0.1
46646,86.0,9.0,9.0,10.0,10.0,10.0,9.0,27,0.76
68424,95.0,10.0,10.0,10.0,10.0,10.0,9.0,39,0.46
63110,93.0,9.0,9.0,10.0,10.0,9.0,9.0,115,1.37
14058,93.0,10.0,10.0,10.0,10.0,10.0,10.0,8,1.27
68950,94.0,9.0,10.0,10.0,10.0,9.0,9.0,19,0.24
66676,90.0,9.0,9.0,9.0,10.0,9.0,9.0,39,1.0
18171,86.0,9.0,8.0,9.0,9.0,9.0,8.0,12,0.15
27700,88.0,9.0,9.0,9.0,9.0,9.0,9.0,51,0.6
21690,100.0,10.0,10.0,10.0,10.0,9.0,10.0,17,0.21
44433,85.0,9.0,9.0,9.0,9.0,9.0,9.0,54,0.67
29405,,,,,,,,0,
33270,100.0,10.0,10.0,10.0,10.0,10.0,10.0,6,0.08
42319,93.0,10.0,10.0,9.0,10.0,10.0,9.0,67,1.75
12232,,,,,,,,0,
15523,91.0,9.0,9.0,9.0,9.0,10.0,9.0,269,3.22
55011,93.0,10.0,9.0,9.0,10.0,9.0,9.0,15,0.27
44970,97.0,10.0,10.0,10.0,10.0,9.0,10.0,67,0.82
4654,99.0,10.0,10.0,10.0,10.0,10.0,10.0,74,0.91
73584,,,,,,,,0,
111,,,,,,,,0,
44858,97.0,9.0,9.0,10.0,10.0,10.0,9.0,17,0.26
62024,93.0,9.0,9.0,9.0,10.0,9.0,9.0,4,0.24
47659,83.0,8.0,8.0,9.0,8.0,9.0,8.0,82,1.11
54409,98.0,10.0,9.0,10.0,10.0,10.0,10.0,26,0.32
38755,98.0,10.0,10.0,10.0,10.0,10.0,9.0,8,0.16
56798,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.01
62135,95.0,10.0,9.0,10.0,10.0,10.0,10.0,37,0.75
1152,97.0,10.0,10.0,10.0,10.0,9.0,10.0,63,0.84
9649,95.0,10.0,9.0,10.0,10.0,10.0,9.0,18,0.21
27275,,,,,,,,0,
5269,84.0,8.0,8.0,9.0,9.0,9.0,8.0,14,0.17
9132,97.0,10.0,10.0,10.0,10.0,9.0,10.0,36,0.43
49308,95.0,10.0,10.0,10.0,10.0,9.0,10.0,33,0.4
46155,92.0,9.0,9.0,10.0,9.0,10.0,10.0,6,0.36
45995,,,,,,,,0,
34357,,,,,,,,0,
3379,100.0,8.0,10.0,10.0,10.0,10.0,8.0,1,0.03
71445,,,,,,,,0,
65948,88.0,9.0,8.0,9.0,9.0,10.0,9.0,100,1.18
53347,91.0,9.0,9.0,10.0,10.0,10.0,9.0,17,0.28
25610,,,,,,,,0,
65506,100.0,10.0,10.0,10.0,10.0,8.0,10.0,1,0.02
70486,95.0,10.0,10.0,10.0,10.0,9.0,9.0,41,0.51
33940,96.0,10.0,10.0,10.0,10.0,9.0,9.0,49,0.96
54092,,,,,,,,0,
458,85.0,8.0,9.0,9.0,9.0,8.0,9.0,100,1.21
25633,90.0,9.0,9.0,9.0,10.0,9.0,9.0,202,2.46
24831,85.0,9.0,8.0,9.0,9.0,9.0,9.0,62,0.84
56327,97.0,10.0,10.0,10.0,10.0,10.0,10.0,39,0.51
49181,,,,,,,,0,
44012,,,,,,,,0,
9219,,,,,,,,0,
55901,93.0,10.0,9.0,10.0,10.0,10.0,10.0,133,1.65
69671,84.0,9.0,8.0,10.0,9.0,8.0,9.0,95,1.18
26818,,,,,,,,0,
18422,97.0,10.0,9.0,10.0,10.0,9.0,9.0,53,0.64
36272,95.0,10.0,10.0,10.0,10.0,9.0,10.0,34,0.63
48101,,,,,,,,0,
27037,,,,,,,,0,
12783,89.0,9.0,9.0,9.0,9.0,9.0,9.0,246,2.94
30670,100.0,10.0,10.0,10.0,10.0,8.0,8.0,1,0.03
35984,100.0,10.0,9.0,9.0,10.0,10.0,9.0,4,0.06
47256,76.0,8.0,8.0,9.0,9.0,9.0,8.0,56,0.68
15450,88.0,8.0,9.0,9.0,8.0,7.0,9.0,10,0.14
28552,85.0,9.0,9.0,9.0,9.0,8.0,9.0,15,0.22
54377,96.0,10.0,10.0,10.0,10.0,10.0,9.0,262,3.23
46327,,,,,,,,0,
61817,95.0,9.0,9.0,10.0,10.0,9.0,9.0,106,1.32
